forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
ἐξεκόπης,1581,V-APP-2S,Verbo - Aoristo Particípio Ativa,tendo cortado,"tendo cortado, tendo removido",passiva_a_confirmar,revisar,"'V-APP-2S' é passiva, porém a passiva não está explícita em 'tendo cortado'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
ἐπερχομέναις,1904,V-PNP-DPF,Verbo - Presente Particípio Média - Dativo Feminino Plural,chegando,"chegando, ultrapassando, aproximando",passiva_a_confirmar,revisar,"'V-PNP-DPF' é passiva, porém a passiva não está explícita em 'chegando'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
ἐπιστραφῶσιν,1994,V-ASP-3P,Verbo - Aoristo Particípio Ativa,tendo virado,"tendo virado, tendo voltado, tendo voltado atrás, tendo convertido",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, porém a passiva não está explícita em 'tendo virado'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
ἐπιφέρεσθαι,2018,V-PNP,Verbo - Presente Infinitivo Passiva,trazer,"trazer, infligir, impor",passiva_sem_marca,alta,"'V-PNP' é passiva, mas 'pt' está em infinitivo ativo: 'trazer'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
ἐπωρώθησαν,4456,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram endurecido,"eles(as) foram endurecido, foram tornado insensível",concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'foram endurecido'.,Revisar o número do particípio; provável forma plural: 'endurecidos'.
ἑρμηνευόμενον,2059,V-PPP-NNS,Verbo -,interpretar,"interpretar, traduzir, explicar",passiva_sem_marca,alta,"'V-PPP-NNS' é passiva, mas 'pt' está em infinitivo ativo: 'interpretar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
ἐρρήθησαν,2046,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram dito,"eles(as) foram dito, foram falado, foram contado",concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'foram dito'.,Revisar o número do particípio; provável forma plural: 'ditos'.
ἐσώθημεν,4982,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos salvado,"nós fomos salvado, fomos resgatado, fomos libertado, fomos curado, fomos preservado",concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'fomos salvado'.,Revisar o número do particípio; provável forma plural: 'salvados'.
εὐλογημένοι,2127,V-RPP-NMP,Verbo -,abençoar,"abençoar, louvar, falar bem de",passiva_sem_marca,alta,"'V-RPP-NMP' é passiva, mas 'pt' está em infinitivo ativo: 'abençoar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
εὐφρανθήσονται,2165,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão alegrado,eles(as) serão alegrado,concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'serão alegrado'.,Revisar o número do particípio; provável forma plural: 'alegrados'.
εὐφράνθητε,2165,V-AMP-2P,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Plural,sois alegrado,vós sois alegrado,passiva_a_confirmar,revisar,"'V-AMP-2P' é passiva, porém a passiva não está explícita em 'sois alegrado'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
ἡγιασμένη,37,V-RPP-NFS,Verbo -,santificar,"santificar, tornar santo, consagrar, separar",passiva_sem_marca,alta,"'V-RPP-NFS' é passiva, mas 'pt' está em infinitivo ativo: 'santificar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
ἡττήθητε,2274,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes sido derrotado,"vós fostes sido derrotado, fostes sido inferior, fostes sido superado",concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'fostes sido'.,Revisar o número do particípio; provável forma plural: 'sidos'.
ἤχθημεν,71,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos liderado,"nós fomos liderado, fomos trazido, fomos carregado, fomos guiado",concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'fomos liderado'.,Revisar o número do particípio; provável forma plural: 'liderados'.
ἠχρειώθησαν,889,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram tornado inútil,eles(as) foram tornado inútil,concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'foram tornado'.,Revisar o número do particípio; provável forma plural: 'tornados'.
ἱερουργοῦντα,2418,V-PAP-AMS,Verbo -,ministrar coisas sagradas,"ministrar coisas sagradas, realizar ritos sagrados",passiva_a_confirmar,revisar,"'V-PAP-AMS' é passiva, porém a passiva não está explícita em 'ministrar coisas sagradas'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
καταξιωθῆτε,2661,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais considerado digno,vós sejais considerado digno,concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'sejais considerado'.,Revisar o número do particípio; provável forma plural: 'considerados'.
καταφθαρήσονται,2704,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão corrompido,"eles(as) serão corrompido, serão destruído, serão arruinado",concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'serão corrompido'.,Revisar o número do particípio; provável forma plural: 'corrompidos'.
κατηραμένοι,2672,V-RPP-NMP,Verbo -,amaldiçoar,"amaldiçoar, invocar o mal sobre",passiva_sem_marca,alta,"'V-RPP-NMP' é passiva, mas 'pt' está em infinitivo ativo: 'amaldiçoar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
κατηργήθημεν,2673,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos abolido,"nós fomos abolido, fomos anulado, fomos tornado ineficaz, fomos posto fim",concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'fomos abolido'.,Revisar o número do particípio; provável forma plural: 'abolidos'.
κατηρτισμένα,2675,V-RPP-ANP,Verbo -,restaurar,"restaurar, equipar, aperfeiçoar, preparar, consertar",passiva_sem_marca,alta,"'V-RPP-ANP' é passiva, mas 'pt' está em infinitivo ativo: 'restaurar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
κληθέντος,2564,V-APP-GMS,Verbo -,chamar,"chamar, nomear, convidar",passiva_sem_marca,alta,"'V-APP-GMS' é passiva, mas 'pt' está em infinitivo ativo: 'chamar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
κολλώμενοι,2853,V-PPP-NMP,Verbo -,unir,"unir, aderir",passiva_sem_marca,alta,"'V-PPP-NMP' é passiva, mas 'pt' está em infinitivo ativo: 'unir'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
κομιούμενοι,2865,V-FDP-NMP,Verbo -,receber,"receber, trazer, carregar, recuperar",passiva_sem_marca,alta,"'V-FDP-NMP' é passiva, mas 'pt' está em infinitivo ativo: 'receber'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
λαλήσαντος,2980,V-AAP-GMS,Verbo -,falar,"falar, proferir",passiva_sem_marca,alta,"'V-AAP-GMS' é passiva, mas 'pt' está em infinitivo ativo: 'falar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
λιθοβολεῖσθαι,3036,V-PNP,Verbo - Presente Infinitivo Passiva,apedrejar,"apedrejar, atirar pedras",passiva_sem_marca,alta,"'V-PNP' é passiva, mas 'pt' está em infinitivo ativo: 'apedrejar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
λυπεῖται,3076,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é lamentado,"ele(a) é lamentado, é causado tristeza, é angustiado",passiva_a_confirmar,revisar,"'V-PIP-3S' é passiva, porém a passiva não está explícita em 'é lamentado'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
μεταδιδούς,3330,V-PAP-NMS,Verbo -,compartilhar,"compartilhar, transmitir, dar",passiva_sem_marca,alta,"'V-PAP-NMS' é passiva, mas 'pt' está em infinitivo ativo: 'compartilhar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
μεταμορφοῦσθαι,3339,V-PNP,Verbo - Presente Infinitivo Passiva,transformar,"transformar, mudar de forma",passiva_sem_marca,alta,"'V-PNP' é passiva, mas 'pt' está em infinitivo ativo: 'transformar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
μεταστραφήτω,3344,V-AMP-3S,Verbo - Aoristo Imperativo Passiva,mudar,"mudar, alterar, perverter, transformar",passiva_sem_marca,alta,"'V-AMP-3S' é passiva, mas 'pt' está em infinitivo ativo: 'mudar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
πεινῶντα,3983,V-PAP-AMS,Verbo -,ter fome,ter fome,passiva_a_confirmar,revisar,"'V-PAP-AMS' é passiva, porém a passiva não está explícita em 'ter fome'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
πεπραμένος,4097,V-RPP-NMS,Verbo -,vender,"vender, ser vendido",passiva_sem_marca,alta,"'V-RPP-NMS' é passiva, mas 'pt' está em infinitivo ativo: 'vender'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
πληροῦται,4137,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é preenchido,"ele(a) é preenchido, é completado, é cumprido",passiva_a_confirmar,revisar,"'V-PIP-3S' é passiva, porém a passiva não está explícita em 'é preenchido'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
πορευόμεναι,4198,V-PNP-NFP,Verbo - Presente Particípio - Nominativo Feminino Plural,indo,"indo, prosseguindo, viajando",passiva_a_confirmar,revisar,"'V-PNP-NFP' é passiva, porém a passiva não está explícita em 'indo'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
προϊστάμενος,4291,V-PMP-NMS,Verbo -,liderar,"liderar, gerenciar, governar, cuidar",passiva_sem_marca,alta,"'V-PMP-NMS' é passiva, mas 'pt' está em infinitivo ativo: 'liderar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
προνοούμενοι,4306,V-PMP-NMP,Verbo -,prever,"prever, pensar",passiva_sem_marca,alta,"'V-PMP-NMP' é passiva, mas 'pt' está em infinitivo ativo: 'prever'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
ῥυπαρευθήτω,4510,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,é contaminado,"ele(a) é contaminado, é tornado imundo",passiva_a_confirmar,revisar,"'V-AMP-3S' é passiva, porém a passiva não está explícita em 'é contaminado'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
συγκατατεθειμένος,4784,V-RNP-NMS,Verbo - Perfeito Particípio - Nominativo Masculino Singular,tendo concordado com,"tendo concordado com, tendo consentido, tendo assentido",passiva_a_confirmar,revisar,"'V-RNP-NMS' é passiva, porém a passiva não está explícita em 'tendo concordado com'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
συνδοξασθῶμεν,4888,V-ASP-1P,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Plural,sejamos glorificado juntos,"nós sejamos glorificado juntos, sejamos compartilhado a glória",concordancia_participio,alta,Auxiliar plural com particípio aparentemente singular: 'sejamos glorificado'.,Revisar o número do particípio; provável forma plural: 'glorificados'.
συνεπιμαρτυροῦντος,4901,V-PAP-GMS,Verbo -,testificar com,"testificar com, confirmar, testemunhar juntos",passiva_a_confirmar,revisar,"'V-PAP-GMS' é passiva, porém a passiva não está explícita em 'testificar com'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
συστρέψαντος,4962,V-AAP-GMS,Verbo -,torcer junto,"torcer junto, juntar, enrolar",passiva_a_confirmar,revisar,"'V-AAP-GMS' é passiva, porém a passiva não está explícita em 'torcer junto'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
τελειοῦται,5048,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é completado,"ele(a) é completado, é aperfeiçoado, é realizado, é posto fim.",passiva_a_confirmar,revisar,"'V-PIP-3S' é passiva, porém a passiva não está explícita em 'é completado'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
τεταγμέναι,5021,V-RPP-NFP,Verbo -,arranjar,"arranjar, nomear, ordenar",passiva_sem_marca,alta,"'V-RPP-NFP' é passiva, mas 'pt' está em infinitivo ativo: 'arranjar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
τίθεται,5087,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é colocado,"ele(a) é colocado, é nomeado, é estabelecido",passiva_a_confirmar,revisar,"'V-PIP-3S' é passiva, porém a passiva não está explícita em 'é colocado'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
ὑπετάγη,5293,V-APP-3S,Verbo - Aoristo Particípio Ativa,tendo sujeitado,"tendo sujeitado, tendo subordinado, tendo submetido, tendo estado sob obediência",passiva_a_confirmar,revisar,"'V-APP-3S' é passiva, porém a passiva não está explícita em 'tendo sujeitado'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
ὑπετάγησαν,5293,V-APP-3P,Verbo - Aoristo Particípio Ativa,tendo sujeitado,"tendo sujeitado, tendo subordinado, tendo submetido, tendo estado sob obediência",passiva_a_confirmar,revisar,"'V-APP-3P' é passiva, porém a passiva não está explícita em 'tendo sujeitado'.","Confirmar se a glossa pretende particípio isolado, adjetivo verbal ou construção passiva completa."
χρονίζοντος,5549,V-PAP-GMS,Verbo -,atrasar,"atrasar, demorar",passiva_sem_marca,alta,"'V-PAP-GMS' é passiva, mas 'pt' está em infinitivo ativo: 'atrasar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particípio', quando o contexto não exigir outra solução."
