forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
χορτασθήσονται,5526,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão alimentados,"eles(as) serão alimentados, serão preenchidos, serão satisfeitos",passiva_a_confirmar,revisar,"'V-FIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'serão alimentados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐχορτάσθητε,5526,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes alimentados,"vós fostes alimentados, fostes preenchidos, fostes satisfeitos",passiva_a_confirmar,revisar,"'V-AIP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'fostes alimentados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
χρηματισθέντες,5537,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo sido advertidos,"tendo sido advertidos, tendo sido instruídos, tendo sido revelados, tendo sido sidos chamado",passiva_a_confirmar,revisar,"'V-APP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido advertidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ὠφελήθησαν,5623,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram beneficiados,"eles(as) foram beneficiado, foram lucrado, foram ajudado",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram beneficiados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀφέθησαν,863,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram mandados embora,"eles(as) foram mandado embora, foram partido, foram perdoado, foram permitido, foram abandonado",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram mandados embora'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐπεκαλύφθησαν,1943,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram cobertos,"eles(as) foram cobertos, foram escondidos",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram cobertos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀναληφθεὶς,353,V-APP-NMS,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Singular,tendo sido pego,"tendo sido pego, tendo sido recebido, tendo sido levantado",passiva_a_confirmar,revisar,"'V-APP-NMS' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido pego'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀνελήφθη,353,V-AIP-3S,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Singular,foi pego,"ele(a) foi pegado, foi recebido, foi levantado",passiva_a_confirmar,revisar,"'V-AIP-3S' é passiva, mas a tradução não explicita claramente a passiva: 'foi pego'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀνοιχθῶσιν,455,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam abertos,eles(as) sejam abertos,passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam abertos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀπατηθεῖσα,538,V-APP-NFS,Verbo - Aoristo Particípio Passiva - Nominativo Feminino Singular,tendo sido enganada,"tendo sido enganada, tendo sido desencaminhada",passiva_a_confirmar,revisar,"'V-APP-NFS' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido enganada'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀπεδέχθησαν,588,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram aceitos,"eles(as) foram aceitos, foram recebidos favoravelmente, foram acolhidos",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram aceitos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀποσταλῶσιν,649,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam enviados,"eles(as) sejam enviados, sejam despachados",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam enviados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
βασανισθῶσιν,928,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam atormentados,"eles(as) sejam atormentados, sejam torturados, sejam irritados, sejam angustiados",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam atormentados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
γεγενῆσθαι,1096,V-RNP,Verbo - Perfeito Infinitivo Passiva,ser feito,"tornar-se, vir a ser, acontecer, ser feito",passiva_a_confirmar,revisar,"'V-RNP' é passiva, mas a tradução não explicita claramente a passiva: 'ser feito'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
διεδίδοτο,1239,V-IIP-3S,Verbo - Imperfeito Indicativo Passiva - 3ª Pessoa Singular,era distribuído,"ele(a) era distribuído, era dividido entre.",passiva_a_confirmar,revisar,"'V-IIP-3S' é passiva, mas a tradução não explicita claramente a passiva: 'era distribuído'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
διεφθάρη,1311,V-APP-3S,Verbo - Aoristo Particípio Passiva - 3ª Pessoa Singular,tendo sido destruído(a),"ele(a) tendo sido destruído, tendo sido corrompido, tendo sido arruinado, tendo sido estragado",passiva_a_confirmar,revisar,"'V-APP-3S' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido destruído(a)'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐγκεντρισθήσονται,1461,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão enxertados,eles(as) serão enxertados,passiva_a_confirmar,revisar,"'V-FIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'serão enxertados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐκγαμίζονται,1547,V-PIP-3P,Verbo - Presente Indicativo Passiva - 3ª Pessoa Plural,são dados em casamento,eles(as) são dados em casamento,passiva_a_confirmar,revisar,"'V-PIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'são dados em casamento'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐλιθάσθησαν,3034,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram apedrejados,"eles(as) foram apedrejado, foram atirado pedras",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram apedrejados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐλογίσθημεν,3049,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos calculados,"nós fomos calculado, fomos considerado, fomos contabilizado, fomos pensado, fomos imputado.",passiva_a_confirmar,revisar,"'V-AIP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'fomos calculados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐνεδυναμώθησαν,1743,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram capacitados,"eles(as) foram capacitados, foram fortalecidos, foram tornados fortes",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram capacitados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐξολοθρευθήσεται,1842,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será destruído completamente,"ele(a) será destruído completamente, será exterminado, será erradicado",passiva_a_confirmar,revisar,"'V-FIP-3S' é passiva, mas a tradução não explicita claramente a passiva: 'será destruído completamente'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐποικοδομηθέντες,2026,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo sido construídos,tendo sido construídos,passiva_a_confirmar,revisar,"'V-APP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido construídos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐπωρώθησαν,4456,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram endurecidos,"eles(as) foram endurecidos, foram tornados insensíveis",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram endurecidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐρρήθησαν,2046,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram ditos,"eles(as) foram dito, foram falado, foram contado",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram ditos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐσώθημεν,4982,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos salvos,"nós fomos salvo, fomos resgatado, fomos libertado, fomos curado, fomos preservado",passiva_a_confirmar,revisar,"'V-AIP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'fomos salvos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
εὐλογημένοι,2127,V-RPP-NMP,Verbo - Perfeito Particípio Passiva - Nominativo Masculino Plural,sendo abençoados,sendo abençoados,passiva_a_confirmar,revisar,"'V-RPP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'sendo abençoados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
εὐφρανθήσονται,2165,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão alegrados,eles(as) serão alegrados,passiva_a_confirmar,revisar,"'V-FIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'serão alegrados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
εὐφράνθητε,2165,V-AMP-2P,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Plural,sois alegrados,vós sois alegrado,passiva_a_confirmar,revisar,"'V-AMP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sois alegrados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἤχθημεν,71,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos levados,"nós fomos levados, conduzidos, trazidos",passiva_a_confirmar,revisar,"'V-AIP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'fomos levados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἠχρειώθησαν,889,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram tornados inúteis,eles(as) foram tornados inúteis,passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram tornados inúteis'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
καταλαβόμενος,2638,V-AMP-NMS,Verbo - Aoristo Particípio Média - Nominativo Masculino Singular,tendo se apreendido,"tendo se apreendido, tendo se agarrado, tendo se compreendido, tendo se ultrapassado",passiva_a_confirmar,revisar,"'V-AMP-NMS' é passiva, mas a tradução não explicita claramente a passiva: 'tendo se apreendido'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
καταξιωθῆτε,2661,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais considerados dignos,vós sejais considerado digno,passiva_a_confirmar,revisar,"'V-ASP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sejais considerados dignos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
καταφθαρήσονται,2704,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão corrompidos,"eles(as) serão corrompidos, serão destruídos, serão arruinados",passiva_a_confirmar,revisar,"'V-FIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'serão corrompidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κατηραμένοι,2672,V-RPP-NMP,Verbo - Perfeito Particípio Passiva - Nominativo Masculino Plural,sendo amaldiçoados,sendo amaldiçoados,passiva_a_confirmar,revisar,"'V-RPP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'sendo amaldiçoados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κατηργήθημεν,2673,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos liberados,"nós fomos abolidos, fomos anulados, fomos tornados ineficazes, fomos postos fim",passiva_a_confirmar,revisar,"'V-AIP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'fomos liberados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ὀνειδιζόμεθα,3679,V-PIP-1P,Verbo - Presente Indicativo Passiva - 1ª Pessoa Plural,somos censurados,"nós somos censurado, somos insultado, somos insultado ou repreender.",passiva_a_confirmar,revisar,"'V-PIP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'somos censurados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
παραβουλευσάμενος,3851,V-AMP-NMS,Verbo - Aoristo Particípio Média - Nominativo Masculino Singular,tendo se consultado,"tendo se consultado, tendo se deliberado, tendo se aconselhado",passiva_a_confirmar,revisar,"'V-AMP-NMS' é passiva, mas a tradução não explicita claramente a passiva: 'tendo se consultado'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
παραρρυῶμεν,3901,V-ASP-1P,Verbo - Aoristo Particípio Ativa,se tendo afastado,"se tendo afastado, tendo escapado, tendo fluido",passiva_a_confirmar,revisar,"'V-ASP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'se tendo afastado'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
